speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,region,year,country,temperature,precipitation,humidity,wind_speed,land_cover_type,habitat_loss_index,arrival_date,departure_date,migration_distance_km,route_complexity_score,stopover_count,avg_stopover_duration_days,migration_type,climate_zone
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2022-05-06,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2022,IN,25.766708105522664,0.48490902695313665,47.86019417784771,12.30243803366239,Urban,0.8608550280434487,2022-03-21,2022-05-29,843.2797853937121,0.8875092610569176,7,6.935679592029595,Short-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L3121964,High Island Beach (Gulf Seawatch),2021-04-25,2.0,29.5497991,-94.3877969,True,False,False,S216511762,,US-TX,2021,BR,25.54501878794256,0.20810341092457393,86.38728665377036,10.443267722200385,Forest,0.9054894774913257,2021-03-12,2021-07-08,1080.2989113773287,0.028610143599235194,3,6.641232672209258,Altitudinal,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2021-03-06,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2021,ZA,14.216854132380481,2.7914571873982075,74.85831271451752,8.995591037666495,Grassland,0.415916532932716,2021-03-15,2021-08-24,945.5770078229341,0.12467145516820177,7,9.10463943216823,Altitudinal,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1396692,George Freer Memorial Beach,2023-06-26,10.0,41.9102459,-73.9727658,True,False,False,S216505595,,US-NY,2023,ZA,24.80392263184117,3.031430964652191,80.12008922256621,9.175464097990623,Wetlands,0.6513198972262393,2023-02-24,2023-06-23,758.1567497603835,0.0663511719879809,4,8.047076859443441,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2021-04-15,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2021,US,21.81182648787576,1.6304166199027215,67.88443455927263,11.081106147714584,Agricultural,0.8313240712852497,2021-03-30,2021-06-18,676.3168278577167,0.7327859723643944,4,5.208133254519672,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2022-06-27,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2022,BR,31.547083202350652,0.9207017648101181,65.96563463211515,7.985463379058363,Agricultural,0.7103876474382981,2022-02-21,2022-08-07,883.4370251850871,0.36874042693200915,6,6.810993200911102,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2021-08-26,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2021,BR,24.7811500470033,0.1205660655925625,80.54675963363053,13.866590275618908,Urban,0.4538532556850523,2021-03-24,2021-05-17,1140.7315509697237,0.13707444268547286,4,1.174894051676481,Long-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2021-05-22,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2021,ZA,28.238710363368668,1.0188018138360229,48.73906424374669,13.823285280062745,Forest,0.8708917904678061,2021-03-28,2021-08-13,418.6506041321296,0.41983063854722025,6,3.719531380225068,Long-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2021-04-14,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2021,BR,22.973680973593876,2.581979786293707,50.589907494075135,9.446345673442165,Agricultural,0.21042048374151823,2021-02-22,2021-08-03,1121.097492993872,0.18805714371553095,4,9.575988515963736,Long-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2023-03-18,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2023,BR,28.032544832541785,4.895266211119729,57.3911173716523,10.223528781480319,Forest,0.033393204865857395,2023-04-01,2023-09-27,911.109100748768,0.19069852978743473,4,7.401165326226455,Altitudinal,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2021-05-17,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2021,US,25.830401391923452,0.04133064503284753,42.61395516343798,8.759728688090675,Grassland,0.5335085861345135,2021-02-26,2021-08-20,816.5577965052498,0.17078295878214467,2,3.3171879927873316,Long-distance,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2024-07-14,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2024,ZA,13.687540059821629,3.08015482981824,59.80272387177334,10.097916510072615,Grassland,0.3448891741731833,2024-03-11,2024-07-06,612.8750161673806,0.33333173311528586,7,6.374201366956846,Long-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2020-03-23,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2020,US,24.20007225026666,0.9730901390778255,62.316317999328064,9.511888895292724,Grassland,0.2695616932524595,2020-03-26,2020-04-28,1436.6981209428664,0.49131076751269787,4,6.768679563975987,Short-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2020-06-22,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2020,IN,20.876834250014877,1.9100751383162309,74.13355762313796,10.227020621840158,Grassland,0.8957191747480014,2020-02-16,2020-07-05,914.5548597148102,0.20941458959528536,5,5.258485434106644,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2020-07-12,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2020,BR,25.06386952531285,0.09281204669621164,46.305507083931246,8.198842921386683,Urban,0.5697046320354099,2020-03-04,2020-05-05,1185.7742003749063,0.15697839513065615,2,1.1402882629782753,Long-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2021-03-22,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2021,BR,26.630887737658206,1.520562454302378,56.7221263559052,14.135402066361424,Grassland,0.14154885098782333,2021-02-18,2021-05-23,1486.2322250226835,0.2486141190217397,6,7.412898387579339,Long-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2024-07-22,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2024,US,26.58930973527388,0.6325618233460011,71.74533295765814,13.355649832765977,Forest,0.5236723999989852,2024-03-26,2024-09-08,969.3379687145749,0.7508303636863344,7,1.632588526269268,Altitudinal,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2023-06-03,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2023,IN,24.96550628984192,2.335494381059449,65.09727025659208,11.836996642007536,Grassland,0.839566706475422,2023-03-13,2023-08-20,1118.6252726302725,0.5433698872439848,7,6.640435720934639,Short-distance,Subtropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2021-08-18,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2021,ZA,17.051975898707095,0.21929941980201506,62.29127749135081,9.585752996015554,Agricultural,0.31265631435521946,2021-03-09,2021-08-30,652.6929810837375,0.8091638049477762,1,7.161364451046942,Short-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1396692,George Freer Memorial Beach,2024-07-22,10.0,41.9102459,-73.9727658,True,False,False,S216505595,,US-NY,2024,US,19.801344708629124,3.232115339570292,64.91665141471186,8.223277465561557,Grassland,0.017878484034818065,2024-03-05,2024-04-27,1448.3894695150816,0.47360180149468445,5,5.311242630781604,Short-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2023-06-26,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2023,IN,23.84821096099047,2.590808543342461,89.842464214072,11.792613117684185,Urban,0.27870734562070865,2023-04-01,2023-08-08,988.8230572763852,0.9526018617431619,1,4.082106567669717,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2022-03-28,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2022,BR,21.464848200227213,2.5441162863676077,83.48248424060856,8.46703248941282,Forest,0.06168029625309546,2022-03-13,2022-06-02,747.4496293017804,0.9447367902839263,1,2.1555655462202643,Altitudinal,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2021-05-02,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2021,ZA,24.79163456260861,0.1549838556405147,71.48417976296014,11.474336532683207,Forest,0.09498664497731213,2021-03-27,2021-05-10,770.793213169305,0.5858923457197281,2,7.290579380677628,Long-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2020-06-12,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2020,IN,22.29104359223,2.59037196808748,49.493766454796,5.103955344920748,Grassland,0.8421660300613831,2020-02-28,2020-04-24,1062.4350032428426,0.237604496983026,6,2.3182368407048526,Short-distance,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2021-04-17,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2021,BR,27.9351515278019,1.7882724945731332,77.37603183732524,10.170225049890458,Urban,0.8012099002436289,2021-02-18,2021-03-28,1009.6049252905714,0.5977843096175839,3,4.047020312994815,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2020-06-11,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2020,ZA,15.74230287904778,1.012800723231203,65.93739235573547,13.122862521393369,Urban,0.6296412342324573,2020-02-24,2020-05-26,1093.253491531457,0.6620095646140466,7,9.502571154934271,Long-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2022-05-16,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2022,IN,20.286427417366152,0.7029271777577873,42.681739576041544,13.757622193087691,Urban,0.11797899943702572,2022-03-16,2022-07-20,571.6382700524205,0.10812260729606149,6,8.456962676185372,Long-distance,Temperate
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2020-06-08,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2020,IN,20.203539546064704,1.4791067851443258,76.97905886108714,8.750684700255924,Forest,0.13073473945784997,2020-03-27,2020-09-22,781.361015668858,0.37115304628017465,6,2.583474692304359,Altitudinal,Subtropical
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2021-04-15,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2021,BR,17.126591648863393,0.053124698119395006,81.01266594724449,9.418883860585114,Wetlands,0.06584216450865465,2021-03-28,2021-07-07,907.9486528156407,0.5463684910261374,4,3.4502892344601945,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2020-05-08,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2020,BR,27.86364509629682,0.6057529439388522,69.88411677617296,5.075859653193709,Forest,0.05218505779676108,2020-03-25,2020-07-19,1008.2491506316684,0.6478087980219113,4,3.5085523900184175,Altitudinal,Tropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2021-06-06,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2021,ZA,18.40796367215401,0.3831288652494891,78.10648102251622,9.223183610264828,Agricultural,0.09843754900099078,2021-02-20,2021-05-19,973.9678495578298,0.4987515410909684,5,9.85758978605394,Altitudinal,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2022-04-18,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2022,IN,18.88650240089703,0.13785318654504822,60.675826514497956,15.30450787917935,Agricultural,0.5640849216886251,2022-02-27,2022-07-08,843.8909470488655,0.18056501667522473,4,3.9335638955899173,Short-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2023-05-27,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2023,BR,16.879065878353977,0.40387092574993116,64.32413828662115,10.091429241761887,Agricultural,0.5502955231831296,2023-03-13,2023-07-03,1539.1968614387717,0.27577261430202116,7,1.9929006719117033,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2022-06-03,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2022,IN,14.607390048162863,2.4122427092247074,65.22279708346777,10.44836826898993,Forest,0.15407573247308348,2022-03-08,2022-06-24,1030.186463863055,0.5152177962712928,1,9.192044793542026,Long-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L3121964,High Island Beach (Gulf Seawatch),2023-07-10,2.0,29.5497991,-94.3877969,True,False,False,S216511762,,US-TX,2023,US,18.34816684141432,1.7692907022668283,52.0582607153881,6.007884606007222,Urban,0.6223153564542643,2023-03-16,2023-06-18,1327.2532989758317,0.13803091519663657,5,1.128767408148112,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2023-07-19,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2023,US,26.770008817466014,0.4780531902139673,64.16160379377176,6.273260399352313,Agricultural,0.3248241097485547,2023-03-22,2023-07-01,1091.3001015681252,0.9449086867499137,5,4.954980531659388,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1396692,George Freer Memorial Beach,2023-07-24,10.0,41.9102459,-73.9727658,True,False,False,S216505595,,US-NY,2023,IN,16.15660981190234,1.049955586170477,75.46944109121931,12.350076131572093,Grassland,0.9247474758643617,2023-03-16,2023-06-07,1039.8261214225204,0.1734619981148129,5,9.667577014867183,Long-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2021-04-28,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2021,ZA,28.900456770737257,2.413324249748846,74.12558650581,10.387562419995131,Agricultural,0.5092452505028752,2021-03-12,2021-09-05,1076.3478322653064,0.9172955966148854,3,6.18191723397056,Short-distance,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2022-06-28,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2022,IN,22.498256825438204,1.375581945565017,42.35983508486895,6.349309868979499,Forest,0.6508788374957772,2022-03-11,2022-08-06,1167.911432660194,0.3362965412697576,4,3.7929700642110675,Short-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2022-07-08,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2022,IN,25.594766553325336,5.404469672313404,47.98331746835754,14.038299383542773,Agricultural,0.8200593657462536,2022-03-31,2022-08-13,663.8114900983516,0.7728813870417252,6,9.403728717247587,Long-distance,Subtropical
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2024-03-20,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2024,IN,31.27046283167094,11.61142775604107,56.70227742099798,7.30824098151623,Forest,0.27126858648317675,2024-03-20,2024-08-31,1350.2404613642761,0.49928340116305314,5,6.192744892991156,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2023-05-27,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2023,BR,19.244071418357333,0.6751675533071577,86.80815207754983,10.897257202063317,Agricultural,0.5090021835367382,2023-02-23,2023-06-23,1527.1778328928458,0.5787178554398685,3,8.962491454800592,Long-distance,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2023-06-15,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2023,ZA,22.98260584850735,1.225163851713102,46.66421290410866,9.656582884603411,Wetlands,0.2329722120780391,2023-03-31,2023-05-03,69.84450538738929,0.45628859855200066,6,5.345876097754207,Altitudinal,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2022-05-21,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2022,BR,23.05508733601309,1.4920473889850545,60.85821394878511,8.039611312825578,Grassland,0.7040856686423355,2022-03-05,2022-05-21,1219.8547389016019,0.5695829577830928,6,7.693864068276012,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2024-06-20,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2024,ZA,20.702266612080415,8.465536210756184,71.91122075203057,5.1180648161580535,Grassland,0.04905357258779386,2024-03-10,2024-07-15,1356.7171966188075,0.9946292879915534,5,6.8022704651600625,Long-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2020-08-19,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2020,US,20.86757950575084,1.176148698852703,87.46405858779919,9.054200998251233,Grassland,0.11131432147755016,2020-03-11,2020-08-16,1073.0678242829156,0.5365770177834341,7,8.655639803322519,Long-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2022-05-16,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2022,US,23.785077429825236,7.518749978511517,57.61635271262696,15.113776279892132,Wetlands,0.05234876680960243,2022-03-02,2022-05-23,959.7447981499602,0.6272929675748398,4,1.7304332421224347,Altitudinal,Arid
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2021-03-27,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2021,BR,16.062007904852436,0.5388355986549407,53.3998633442189,12.719632471329891,Agricultural,0.6898412834359643,2021-03-06,2021-08-18,695.0216614351777,0.8049266783230417,6,9.584505746874624,Altitudinal,Subtropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2023-04-28,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2023,BR,23.41643935773071,0.17568969923286357,72.2106507994809,10.276165411935976,Forest,0.5355258826955995,2023-02-16,2023-06-14,1168.9805957634783,0.9570562964803099,1,4.409934124617599,Short-distance,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2023-06-02,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2023,IN,26.328775970850607,11.912729668279338,87.67014396910474,8.808030242345914,Grassland,0.08084680164325397,2023-03-02,2023-04-25,804.043089509028,0.3606696643093027,3,8.272102780870963,Long-distance,Tropical
